?column?,d_week_seq1,s_store_id1,s_store_name1
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.9074680042286759,5153,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
0.8878767452368792,5154,AAAAAAAAAACAAAAA,able
