?column?,d_week_seq1,s_store_id1,s_store_name1
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.8214012096942872,5153,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.7509131574689605,5154,AAAAAAAAABBAAAAA,able
0.889738076505743,5155,AAAAAAAAABBAAAAA,able
0.889738076505743,5155,AAAAAAAAABBAAAAA,able
